IDDate,CEtaCod2,IFRM0,IFRM1,IFRM2,IFRM3,IFRM4,IFRC0,IFRC1,IFRC2,IFRC3,IFRC4
692,8,1,0.311866081211176,4.4,5.2,16.1,1,0.524722745929634,2.1,2.6,4.9
693,8,1,0.311866081211176,4.4,5.2,16.1,1,0.524722745929634,2.1,2.6,4.9
694,8,1,0.311866081211176,4.4,5.2,16.1,1,0.524722745929634,2.1,2.6,4.9
695,8,1,0.311866081211176,4.4,5.2,16.1,1,0.524722745929634,2.1,2.6,4.9
696,8,1,0.311866081211176,4.4,5.2,16.1,1,0.524722745929634,2.1,2.6,4.9
697,8,1,0.311866081211176,4.4,5.2,16.1,1,0.524722745929634,2.1,2.6,4.9
698,8,1,0.311866081211176,4.4,5.2,16.1,1,0.524722745929634,2.1,2.6,4.9
699,8,1,0.311866081211176,4.4,5.2,16.1,1,0.524722745929634,2.1,2.6,4.9
700,8,1,0.311866081211176,4.4,5.2,16.1,1,0.524722745929634,2.1,2.6,4.9
701,8,1,0.311866081211176,4.4,5.2,16.1,1,0.524722745929634,2.1,2.6,4.9
702,8,1,0.311866081211176,4.4,5.2,16.1,1,0.524722745929634,2.1,2.6,4.9
703,8,1,0.311866081211176,4.4,5.2,16.1,1,0.524722745929634,2.1,2.6,4.9
704,8,1,0.311866081211176,4.4,5.2,16.1,1,0.524722745929634,2.1,2.6,4.9
705,8,1,0.311866081211176,4.4,5.2,16.1,1,0.524722745929634,2.1,2.6,4.9
706,8,1,0.311866081211176,4.4,5.2,16.1,1,0.524722745929634,2.1,2.6,4.9
707,8,1,0.311866081211176,4.4,5.2,16.1,1,0.524722745929634,2.1,2.6,4.9
708,8,1,0.311866081211176,4.4,5.2,16.1,1,0.524722745929634,2.1,2.6,4.9
678,9,1,0.217283380662821,4.6,5.1,15.5,1,0.283331622785079,3.2,2.6,4.5
679,9,1,0.217283380662821,4.6,5.1,15.5,1,0.283331622785079,3.2,2.6,4.5
680,9,1,0.217283380662821,4.6,5.1,15.5,1,0.283331622785079,3.2,2.6,4.5
681,9,1,0.217283380662821,4.6,5.1,15.5,1,0.283331622785079,3.2,2.6,4.5
682,9,1,0.217283380662821,4.6,5.1,15.5,1,0.283331622785079,3.2,2.6,4.5
683,9,1,0.217283380662821,4.6,5.1,15.5,1,0.283331622785079,3.2,2.6,4.5
684,9,1,0.217283380662821,4.6,5.1,15.5,1,0.283331622785079,3.2,2.6,4.5
685,9,1,0.217283380662821,4.6,5.1,15.5,1,0.283331622785079,3.2,2.6,4.5
686,9,1,0.217283380662821,4.6,5.1,15.5,1,0.283331622785079,3.2,2.6,4.5
687,9,1,0.217283380662821,4.6,5.1,15.5,1,0.283331622785079,3.2,2.6,4.5
688,9,1,0.217283380662821,4.6,5.1,15.5,1,0.283331622785079,3.2,2.6,4.5
689,9,1,0.217283380662821,4.6,5.1,15.5,1,0.283331622785079,3.2,2.6,4.5
690,9,1,0.217283380662821,4.6,5.1,15.5,1,0.283331622785079,3.2,2.6,4.5
691,9,1,0.217283380662821,4.6,5.1,15.5,1,0.283331622785079,3.2,2.6,4.5
692,9,1,0.217283380662821,4.6,5.1,15.5,1,0.283331622785079,3.2,2.6,4.5
693,9,1,0.217283380662821,4.6,5.1,15.5,1,0.283331622785079,3.2,2.6,4.5
694,9,1,0.217283380662821,4.6,5.1,15.5,1,0.283331622785079,3.2,2.6,4.5
695,9,1,0.217283380662821,4.6,5.1,15.5,1,0.283331622785079,3.2,2.6,4.5
696,9,1,0.217283380662821,4.6,5.1,15.5,1,0.283331622785079,3.2,2.6,4.5
697,9,1,0.217283380662821,4.6,5.1,15.5,1,0.283331622785079,3.2,2.6,4.5
698,9,1,0.217283380662821,4.6,5.1,15.5,1,0.283331622785079,3.2,2.6,4.5
699,9,1,0.217283380662821,4.6,5.1,15.5,1,0.283331622785079,3.2,2.6,4.5
700,9,1,0.217283380662821,4.6,5.1,15.5,1,0.283331622785079,3.2,2.6,4.5
701,9,1,0.217283380662821,4.6,5.1,15.5,1,0.283331622785079,3.2,2.6,4.5
702,9,1,0.217283380662821,4.6,5.1,15.5,1,0.283331622785079,3.2,2.6,4.5
703,9,1,0.217283380662821,4.6,5.1,15.5,1,0.283331622785079,3.2,2.6,4.5
704,9,1,0.217283380662821,4.6,5.1,15.5,1,0.283331622785079,3.2,2.6,4.5
705,9,1,0.217283380662821,4.6,5.1,15.5,1,0.283331622785079,3.2,2.6,4.5
706,9,1,0.217283380662821,4.6,5.1,15.5,1,0.283331622785079,3.2,2.6,4.5
707,9,1,0.217283380662821,4.6,5.1,15.5,1,0.283331622785079,3.2,2.6,4.5
708,9,1,0.217283380662821,4.6,5.1,15.5,1,0.283331622785079,3.2,2.6,4.5
678,10,1,0.217283380662821,4.6,5.1,15.5,1,0.283331622785079,3.2,2.6,4.5
679,10,1,0.217283380662821,4.6,5.1,15.5,1,0.283331622785079,3.2,2.6,4.5
680,10,1,0.217283380662821,4.6,5.1,15.5,1,0.283331622785079,3.2,2.6,4.5
681,10,1,0.217283380662821,4.6,5.1,15.5,1,0.283331622785079,3.2,2.6,4.5
682,10,1,0.217283380662821,4.6,5.1,15.5,1,0.283331622785079,3.2,2.6,4.5
683,10,1,0.217283380662821,4.6,5.1,15.5,1,0.283331622785079,3.2,2.6,4.5
684,10,1,0.217283380662821,4.6,5.1,15.5,1,0.283331622785079,3.2,2.6,4.5
685,10,1,0.217283380662821,4.6,5.1,15.5,1,0.283331622785079,3.2,2.6,4.5
686,10,1,0.217283380662821,4.6,5.1,15.5,1,0.283331622785079,3.2,2.6,4.5
687,10,1,0.217283380662821,4.6,5.1,15.5,1,0.283331622785079,3.2,2.6,4.5
688,10,1,0.217283380662821,4.6,5.1,15.5,1,0.283331622785079,3.2,2.6,4.5
689,10,1,0.217283380662821,4.6,5.1,15.5,1,0.283331622785079,3.2,2.6,4.5
690,10,1,0.217283380662821,4.6,5.1,15.5,1,0.283331622785079,3.2,2.6,4.5
691,10,1,0.217283380662821,4.6,5.1,15.5,1,0.283331622785079,3.2,2.6,4.5
692,10,1,0.217283380662821,4.6,5.1,15.5,1,0.283331622785079,3.2,2.6,4.5
693,10,1,0.217283380662821,4.6,5.1,15.5,1,0.283331622785079,3.2,2.6,4.5
694,10,1,0.217283380662821,4.6,5.1,15.5,1,0.283331622785079,3.2,2.6,4.5
695,10,1,0.217283380662821,4.6,5.1,15.5,1,0.283331622785079,3.2,2.6,4.5
696,10,1,0.217283380662821,4.6,5.1,15.5,1,0.283331622785079,3.2,2.6,4.5
697,10,1,0.217283380662821,4.6,5.1,15.5,1,0.283331622785079,3.2,2.6,4.5
698,10,1,0.217283380662821,4.6,5.1,15.5,1,0.283331622785079,3.2,2.6,4.5
699,10,1,0.217283380662821,4.6,5.1,15.5,1,0.283331622785079,3.2,2.6,4.5
700,10,1,0.217283380662821,4.6,5.1,15.5,1,0.283331622785079,3.2,2.6,4.5
701,10,1,0.217283380662821,4.6,5.1,15.5,1,0.283331622785079,3.2,2.6,4.5
702,10,1,0.217283380662821,4.6,5.1,15.5,1,0.283331622785079,3.2,2.6,4.5
703,10,1,0.217283380662821,4.6,5.1,15.5,1,0.283331622785079,3.2,2.6,4.5
704,10,1,0.217283380662821,4.6,5.1,15.5,1,0.283331622785079,3.2,2.6,4.5
705,10,1,0.217283380662821,4.6,5.1,15.5,1,0.283331622785079,3.2,2.6,4.5
706,10,1,0.217283380662821,4.6,5.1,15.5,1,0.283331622785079,3.2,2.6,4.5
707,10,1,0.217283380662821,4.6,5.1,15.5,1,0.283331622785079,3.2,2.6,4.5
708,10,1,0.217283380662821,4.6,5.1,15.5,1,0.283331622785079,3.2,2.6,4.5
709,1,1,4.2924646954205,2,2,2,1,754.808717417076,2.4,1.6,2.6
710,1,1,4.2924646954205,2,2,2,1,754.808717417076,2.4,1.6,2.6
711,1,1,4.2924646954205,2,2,2,1,754.808717417076,2.4,1.6,2.6
712,1,1,4.2924646954205,2,2,2,1,754.808717417076,2.4,1.6,2.6
713,1,1,4.2924646954205,2,2,2,1,754.808717417076,2.4,1.6,2.6
714,1,1,4.2924646954205,2,2,2,1,754.808717417076,2.4,1.6,2.6
715,1,1,4.2924646954205,2,2,2,1,754.808717417076,2.4,1.6,2.6
716,1,1,4.2924646954205,2,2,2,1,754.808717417076,2.4,1.6,2.6
717,1,1,4.2924646954205,2,2,2,1,754.808717417076,2.4,1.6,2.6
718,1,1,4.2924646954205,2,2,2,1,754.808717417076,2.4,1.6,2.6
719,1,1,4.2924646954205,2,2,2,1,754.808717417076,2.4,1.6,2.6
720,1,1,4.2924646954205,2,2,2,1,754.808717417076,2.4,1.6,2.6
721,1,1,4.2924646954205,2,2,2,1,754.808717417076,2.4,1.6,2.6
722,1,1,4.2924646954205,2,2,2,1,754.808717417076,2.4,1.6,2.6
723,1,1,4.2924646954205,2,2,2,1,754.808717417076,2.4,1.6,2.6
724,1,1,4.2924646954205,2,2,2,1,754.808717417076,2.4,1.6,2.6
725,1,1,4.2924646954205,2,2,2,1,754.808717417076,2.4,1.6,2.6
726,1,1,4.2924646954205,2,2,2,1,754.808717417076,2.4,1.6,2.6
727,1,1,4.2924646954205,2,2,2,1,754.808717417076,2.4,1.6,2.6
728,1,1,4.2924646954205,2,2,2,1,754.808717417076,2.4,1.6,2.6
729,1,1,4.2924646954205,2,2,2,1,754.808717417076,2.4,1.6,2.6
730,1,1,4.2924646954205,2,2,2,1,754.808717417076,2.4,1.6,2.6
731,1,1,4.2924646954205,2,2,2,1,754.808717417076,2.4,1.6,2.6
732,1,1,4.2924646954205,2,2,2,1,754.808717417076,2.4,1.6,2.6
733,1,1,4.2924646954205,2,2,2,1,754.808717417076,2.4,1.6,2.6
734,1,1,4.2924646954205,2,2,2,1,754.808717417076,2.4,1.6,2.6
735,1,1,4.2924646954205,2,2,2,1,754.808717417076,2.4,1.6,2.6
736,1,1,4.2924646954205,2,2,2,1,754.808717417076,2.4,1.6,2.6
709,2,1,4.2924646954205,2,2,2,1,754.808717417076,2.4,1.6,2.6
710,2,1,4.2924646954205,2,2,2,1,754.808717417076,2.4,1.6,2.6
711,2,1,4.2924646954205,2,2,2,1,754.808717417076,2.4,1.6,2.6
712,2,1,4.2924646954205,2,2,2,1,754.808717417076,2.4,1.6,2.6
713,2,1,4.2924646954205,2,2,2,1,754.808717417076,2.4,1.6,2.6
714,2,1,4.2924646954205,2,2,2,1,754.808717417076,2.4,1.6,2.6
715,2,1,4.2924646954205,2,2,2,1,754.808717417076,2.4,1.6,2.6
716,2,1,4.2924646954205,2,2,2,1,754.808717417076,2.4,1.6,2.6
717,2,1,4.2924646954205,2,2,2,1,754.808717417076,2.4,1.6,2.6
718,2,1,4.2924646954205,2,2,2,1,754.808717417076,2.4,1.6,2.6
719,2,1,4.2924646954205,2,2,2,1,754.808717417076,2.4,1.6,2.6
720,2,1,4.2924646954205,2,2,2,1,754.808717417076,2.4,1.6,2.6
721,2,1,4.2924646954205,2,2,2,1,754.808717417076,2.4,1.6,2.6
722,2,1,4.2924646954205,2,2,2,1,754.808717417076,2.4,1.6,2.6
723,2,1,4.2924646954205,2,2,2,1,754.808717417076,2.4,1.6,2.6
724,2,1,4.2924646954205,2,2,2,1,754.808717417076,2.4,1.6,2.6
725,2,1,4.2924646954205,2,2,2,1,754.808717417076,2.4,1.6,2.6
726,2,1,4.2924646954205,2,2,2,1,754.808717417076,2.4,1.6,2.6
727,2,1,4.2924646954205,2,2,2,1,754.808717417076,2.4,1.6,2.6
728,2,1,4.2924646954205,2,2,2,1,754.808717417076,2.4,1.6,2.6
729,2,1,4.2924646954205,2,2,2,1,754.808717417076,2.4,1.6,2.6
730,2,1,4.2924646954205,2,2,2,1,754.808717417076,2.4,1.6,2.6
731,2,1,4.2924646954205,2,2,2,1,754.808717417076,2.4,1.6,2.6
732,2,1,4.2924646954205,2,2,2,1,754.808717417076,2.4,1.6,2.6
733,2,1,4.2924646954205,2,2,2,1,754.808717417076,2.4,1.6,2.6
734,2,1,4.2924646954205,2,2,2,1,754.808717417076,2.4,1.6,2.6
735,2,1,4.2924646954205,2,2,2,1,754.808717417076,2.4,1.6,2.6
736,2,1,4.2924646954205,2,2,2,1,754.808717417076,2.4,1.6,2.6
709,3,1,0.746982005597291,2,2,2,1,0.555271382484218,2.4,1.6,2.6
710,3,1,0.746982005597291,2,2,2,1,0.555271382484218,2.4,1.6,2.6
711,3,1,0.746982005597291,2,2,2,1,0.555271382484218,2.4,1.6,2.6
712,3,1,0.746982005597291,2,2,2,1,0.555271382484218,2.4,1.6,2.6
713,3,1,0.746982005597291,2,2,2,1,0.555271382484218,2.4,1.6,2.6
714,3,1,0.746982005597291,2,2,2,1,0.555271382484218,2.4,1.6,2.6
715,3,1,0.746982005597291,2,2,2,1,0.555271382484218,2.4,1.6,2.6
716,3,1,0.746982005597291,2,2,2,1,0.555271382484218,2.4,1.6,2.6
717,3,1,0.746982005597291,2,2,2,1,0.555271382484218,2.4,1.6,2.6
718,3,1,0.746982005597291,2,2,2,1,0.555271382484218,2.4,1.6,2.6
719,3,1,0.746982005597291,2,2,2,1,0.555271382484218,2.4,1.6,2.6
720,3,1,0.746982005597291,2,2,2,1,0.555271382484218,2.4,1.6,2.6
721,3,1,0.746982005597291,2,2,2,1,0.555271382484218,2.4,1.6,2.6
722,3,1,0.746982005597291,2,2,2,1,0.555271382484218,2.4,1.6,2.6
723,3,1,0.746982005597291,2,2,2,1,0.555271382484218,2.4,1.6,2.6
724,3,1,0.746982005597291,2,2,2,1,0.555271382484218,2.4,1.6,2.6
725,3,1,0.746982005597291,2,2,2,1,0.555271382484218,2.4,1.6,2.6
726,3,1,0.746982005597291,2,2,2,1,0.555271382484218,2.4,1.6,2.6
727,3,1,0.746982005597291,2,2,2,1,0.555271382484218,2.4,1.6,2.6
728,3,1,0.746982005597291,2,2,2,1,0.555271382484218,2.4,1.6,2.6
729,3,1,0.746982005597291,2,2,2,1,0.555271382484218,2.4,1.6,2.6
730,3,1,0.746982005597291,2,2,2,1,0.555271382484218,2.4,1.6,2.6
731,3,1,0.746982005597291,2,2,2,1,0.555271382484218,2.4,1.6,2.6
732,3,1,0.746982005597291,2,2,2,1,0.555271382484218,2.4,1.6,2.6
733,3,1,0.746982005597291,2,2,2,1,0.555271382484218,2.4,1.6,2.6
734,3,1,0.746982005597291,2,2,2,1,0.555271382484218,2.4,1.6,2.6
735,3,1,0.746982005597291,2,2,2,1,0.555271382484218,2.4,1.6,2.6
736,3,1,0.746982005597291,2,2,2,1,0.555271382484218,2.4,1.6,2.6
709,4,1,0.746982005597291,2,2,2,1,0.555271382484218,2.4,1.6,2.6
710,4,1,0.746982005597291,2,2,2,1,0.555271382484218,2.4,1.6,2.6
711,4,1,0.746982005597291,2,2,2,1,0.555271382484218,2.4,1.6,2.6
712,4,1,0.746982005597291,2,2,2,1,0.555271382484218,2.4,1.6,2.6
713,4,1,0.746982005597291,2,2,2,1,0.555271382484218,2.4,1.6,2.6
714,4,1,0.746982005597291,2,2,2,1,0.555271382484218,2.4,1.6,2.6
715,4,1,0.746982005597291,2,2,2,1,0.555271382484218,2.4,1.6,2.6
716,4,1,0.746982005597291,2,2,2,1,0.555271382484218,2.4,1.6,2.6
717,4,1,0.746982005597291,2,2,2,1,0.555271382484218,2.4,1.6,2.6
718,4,1,0.746982005597291,2,2,2,1,0.555271382484218,2.4,1.6,2.6
719,4,1,0.746982005597291,2,2,2,1,0.555271382484218,2.4,1.6,2.6
720,4,1,0.746982005597291,2,2,2,1,0.555271382484218,2.4,1.6,2.6
721,4,1,0.746982005597291,2,2,2,1,0.555271382484218,2.4,1.6,2.6
722,4,1,0.746982005597291,2,2,2,1,0.555271382484218,2.4,1.6,2.6
723,4,1,0.746982005597291,2,2,2,1,0.555271382484218,2.4,1.6,2.6
724,4,1,0.746982005597291,2,2,2,1,0.555271382484218,2.4,1.6,2.6
725,4,1,0.746982005597291,2,2,2,1,0.555271382484218,2.4,1.6,2.6
726,4,1,0.746982005597291,2,2,2,1,0.555271382484218,2.4,1.6,2.6
727,4,1,0.746982005597291,2,2,2,1,0.555271382484218,2.4,1.6,2.6
728,4,1,0.746982005597291,2,2,2,1,0.555271382484218,2.4,1.6,2.6
729,4,1,0.746982005597291,2,2,2,1,0.555271382484218,2.4,1.6,2.6
730,4,1,0.746982005597291,2,2,2,1,0.555271382484218,2.4,1.6,2.6
731,4,1,0.746982005597291,2,2,2,1,0.555271382484218,2.4,1.6,2.6
732,4,1,0.746982005597291,2,2,2,1,0.555271382484218,2.4,1.6,2.6
733,4,1,0.746982005597291,2,2,2,1,0.555271382484218,2.4,1.6,2.6
734,4,1,0.746982005597291,2,2,2,1,0.555271382484218,2.4,1.6,2.6
735,4,1,0.746982005597291,2,2,2,1,0.555271382484218,2.4,1.6,2.6
736,4,1,0.746982005597291,2,2,2,1,0.555271382484218,2.4,1.6,2.6
709,5,1,0.889834307752776,2,1.8,8,1,0.993685429757645,2.2,1.7,2.8
710,5,1,0.889834307752776,2,1.8,8,1,0.993685429757645,2.2,1.7,2.8
711,5,1,0.889834307752776,2,1.8,8,1,0.993685429757645,2.2,1.7,2.8
712,5,1,0.889834307752776,2,1.8,8,1,0.993685429757645,2.2,1.7,2.8
713,5,1,0.889834307752776,2,1.8,8,1,0.993685429757645,2.2,1.7,2.8
714,5,1,0.889834307752776,2,1.8,8,1,0.993685429757645,2.2,1.7,2.8
715,5,1,0.889834307752776,2,1.8,8,1,0.993685429757645,2.2,1.7,2.8
716,5,1,0.889834307752776,2,1.8,8,1,0.993685429757645,2.2,1.7,2.8
717,5,1,0.889834307752776,2,1.8,8,1,0.993685429757645,2.2,1.7,2.8
718,5,1,0.889834307752776,2,1.8,8,1,0.993685429757645,2.2,1.7,2.8
719,5,1,0.889834307752776,2,1.8,8,1,0.993685429757645,2.2,1.7,2.8
720,5,1,0.889834307752776,2,1.8,8,1,0.993685429757645,2.2,1.7,2.8
721,5,1,0.889834307752776,2,1.8,8,1,0.993685429757645,2.2,1.7,2.8
722,5,1,0.889834307752776,2,1.8,8,1,0.993685429757645,2.2,1.7,2.8
723,5,1,0.889834307752776,2,1.8,8,1,0.993685429757645,2.2,1.7,2.8
724,5,1,0.889834307752776,2,1.8,8,1,0.993685429757645,2.2,1.7,2.8
725,5,1,0.889834307752776,2,1.8,8,1,0.993685429757645,2.2,1.7,2.8
726,5,1,0.889834307752776,2,1.8,8,1,0.993685429757645,2.2,1.7,2.8
727,5,1,0.889834307752776,2,1.8,8,1,0.993685429757645,2.2,1.7,2.8
728,5,1,0.889834307752776,2,1.8,8,1,0.993685429757645,2.2,1.7,2.8
729,5,1,0.889834307752776,2,1.8,8,1,0.993685429757645,2.2,1.7,2.8
730,5,1,0.889834307752776,2,1.8,8,1,0.993685429757645,2.2,1.7,2.8
731,5,1,0.889834307752776,2,1.8,8,1,0.993685429757645,2.2,1.7,2.8
732,5,1,0.889834307752776,2,1.8,8,1,0.993685429757645,2.2,1.7,2.8
733,5,1,0.889834307752776,2,1.8,8,1,0.993685429757645,2.2,1.7,2.8
734,5,1,0.889834307752776,2,1.8,8,1,0.993685429757645,2.2,1.7,2.8
735,5,1,0.889834307752776,2,1.8,8,1,0.993685429757645,2.2,1.7,2.8
736,5,1,0.889834307752776,2,1.8,8,1,0.993685429757645,2.2,1.7,2.8
709,6,1,0.889834307752776,2,1.8,8,1,0.993685429757645,2.2,1.7,2.8
710,6,1,0.889834307752776,2,1.8,8,1,0.993685429757645,2.2,1.7,2.8
711,6,1,0.889834307752776,2,1.8,8,1,0.993685429757645,2.2,1.7,2.8
712,6,1,0.889834307752776,2,1.8,8,1,0.993685429757645,2.2,1.7,2.8
713,6,1,0.889834307752776,2,1.8,8,1,0.993685429757645,2.2,1.7,2.8
714,6,1,0.889834307752776,2,1.8,8,1,0.993685429757645,2.2,1.7,2.8
715,6,1,0.889834307752776,2,1.8,8,1,0.993685429757645,2.2,1.7,2.8
716,6,1,0.889834307752776,2,1.8,8,1,0.993685429757645,2.2,1.7,2.8
717,6,1,0.889834307752776,2,1.8,8,1,0.993685429757645,2.2,1.7,2.8
718,6,1,0.889834307752776,2,1.8,8,1,0.993685429757645,2.2,1.7,2.8
719,6,1,0.889834307752776,2,1.8,8,1,0.993685429757645,2.2,1.7,2.8
720,6,1,0.889834307752776,2,1.8,8,1,0.993685429757645,2.2,1.7,2.8
721,6,1,0.889834307752776,2,1.8,8,1,0.993685429757645,2.2,1.7,2.8
722,6,1,0.889834307752776,2,1.8,8,1,0.993685429757645,2.2,1.7,2.8
723,6,1,0.889834307752776,2,1.8,8,1,0.993685429757645,2.2,1.7,2.8
724,6,1,0.889834307752776,2,1.8,8,1,0.993685429757645,2.2,1.7,2.8
725,6,1,0.889834307752776,2,1.8,8,1,0.993685429757645,2.2,1.7,2.8
726,6,1,0.889834307752776,2,1.8,8,1,0.993685429757645,2.2,1.7,2.8
727,6,1,0.889834307752776,2,1.8,8,1,0.993685429757645,2.2,1.7,2.8
728,6,1,0.889834307752776,2,1.8,8,1,0.993685429757645,2.2,1.7,2.8
729,6,1,0.889834307752776,2,1.8,8,1,0.993685429757645,2.2,1.7,2.8
730,6,1,0.889834307752776,2,1.8,8,1,0.993685429757645,2.2,1.7,2.8
731,6,1,0.889834307752776,2,1.8,8,1,0.993685429757645,2.2,1.7,2.8
732,6,1,0.889834307752776,2,1.8,8,1,0.993685429757645,2.2,1.7,2.8
733,6,1,0.889834307752776,2,1.8,8,1,0.993685429757645,2.2,1.7,2.8
734,6,1,0.889834307752776,2,1.8,8,1,0.993685429757645,2.2,1.7,2.8
735,6,1,0.889834307752776,2,1.8,8,1,0.993685429757645,2.2,1.7,2.8
736,6,1,0.889834307752776,2,1.8,8,1,0.993685429757645,2.2,1.7,2.8
709,7,1,0.394727346734316,1.9,4.1,12.3,1,0.373495549074189,2.3,2.4,4.2
710,7,1,0.394727346734316,1.9,4.1,12.3,1,0.373495549074189,2.3,2.4,4.2
711,7,1,0.394727346734316,1.9,4.1,12.3,1,0.373495549074189,2.3,2.4,4.2
712,7,1,0.394727346734316,1.9,4.1,12.3,1,0.373495549074189,2.3,2.4,4.2
713,7,1,0.394727346734316,1.9,4.1,12.3,1,0.373495549074189,2.3,2.4,4.2
714,7,1,0.394727346734316,1.9,4.1,12.3,1,0.373495549074189,2.3,2.4,4.2
715,7,1,0.394727346734316,1.9,4.1,12.3,1,0.373495549074189,2.3,2.4,4.2
716,7,1,0.394727346734316,1.9,4.1,12.3,1,0.373495549074189,2.3,2.4,4.2
717,7,1,0.394727346734316,1.9,4.1,12.3,1,0.373495549074189,2.3,2.4,4.2
718,7,1,0.394727346734316,1.9,4.1,12.3,1,0.373495549074189,2.3,2.4,4.2
719,7,1,0.394727346734316,1.9,4.1,12.3,1,0.373495549074189,2.3,2.4,4.2
720,7,1,0.394727346734316,1.9,4.1,12.3,1,0.373495549074189,2.3,2.4,4.2
721,7,1,0.394727346734316,1.9,4.1,12.3,1,0.373495549074189,2.3,2.4,4.2
722,7,1,0.394727346734316,1.9,4.1,12.3,1,0.373495549074189,2.3,2.4,4.2
723,7,1,0.394727346734316,1.9,4.1,12.3,1,0.373495549074189,2.3,2.4,4.2
724,7,1,0.394727346734316,1.9,4.1,12.3,1,0.373495549074189,2.3,2.4,4.2
725,7,1,0.394727346734316,1.9,4.1,12.3,1,0.373495549074189,2.3,2.4,4.2
726,7,1,0.394727346734316,1.9,4.1,12.3,1,0.373495549074189,2.3,2.4,4.2
727,7,1,0.394727346734316,1.9,4.1,12.3,1,0.373495549074189,2.3,2.4,4.2
728,7,1,0.394727346734316,1.9,4.1,12.3,1,0.373495549074189,2.3,2.4,4.2
729,7,1,0.394727346734316,1.9,4.1,12.3,1,0.373495549074189,2.3,2.4,4.2
730,7,1,0.394727346734316,1.9,4.1,12.3,1,0.373495549074189,2.3,2.4,4.2
731,7,1,0.394727346734316,1.9,4.1,12.3,1,0.373495549074189,2.3,2.4,4.2
732,7,1,0.394727346734316,1.9,4.1,12.3,1,0.373495549074189,2.3,2.4,4.2
733,7,1,0.394727346734316,1.9,4.1,12.3,1,0.373495549074189,2.3,2.4,4.2
734,7,1,0.394727346734316,1.9,4.1,12.3,1,0.373495549074189,2.3,2.4,4.2
735,7,1,0.394727346734316,1.9,4.1,12.3,1,0.373495549074189,2.3,2.4,4.2
736,7,1,0.394727346734316,1.9,4.1,12.3,1,0.373495549074189,2.3,2.4,4.2
709,8,1,0.394727346734316,1.9,4.1,12.3,1,0.373495549074189,2.3,2.4,4.2
710,8,1,0.394727346734316,1.9,4.1,12.3,1,0.373495549074189,2.3,2.4,4.2
711,8,1,0.394727346734316,1.9,4.1,12.3,1,0.373495549074189,2.3,2.4,4.2
712,8,1,0.394727346734316,1.9,4.1,12.3,1,0.373495549074189,2.3,2.4,4.2
713,8,1,0.394727346734316,1.9,4.1,12.3,1,0.373495549074189,2.3,2.4,4.2
714,8,1,0.394727346734316,1.9,4.1,12.3,1,0.373495549074189,2.3,2.4,4.2
715,8,1,0.394727346734316,1.9,4.1,12.3,1,0.373495549074189,2.3,2.4,4.2
716,8,1,0.394727346734316,1.9,4.1,12.3,1,0.373495549074189,2.3,2.4,4.2
717,8,1,0.394727346734316,1.9,4.1,12.3,1,0.373495549074189,2.3,2.4,4.2
718,8,1,0.394727346734316,1.9,4.1,12.3,1,0.373495549074189,2.3,2.4,4.2
719,8,1,0.394727346734316,1.9,4.1,12.3,1,0.373495549074189,2.3,2.4,4.2
720,8,1,0.394727346734316,1.9,4.1,12.3,1,0.373495549074189,2.3,2.4,4.2
721,8,1,0.394727346734316,1.9,4.1,12.3,1,0.373495549074189,2.3,2.4,4.2
722,8,1,0.394727346734316,1.9,4.1,12.3,1,0.373495549074189,2.3,2.4,4.2
723,8,1,0.394727346734316,1.9,4.1,12.3,1,0.373495549074189,2.3,2.4,4.2
724,8,1,0.394727346734316,1.9,4.1,12.3,1,0.373495549074189,2.3,2.4,4.2
725,8,1,0.394727346734316,1.9,4.1,12.3,1,0.373495549074189,2.3,2.4,4.2
726,8,1,0.394727346734316,1.9,4.1,12.3,1,0.373495549074189,2.3,2.4,4.2
727,8,1,0.394727346734316,1.9,4.1,12.3,1,0.373495549074189,2.3,2.4,4.2
728,8,1,0.394727346734316,1.9,4.1,12.3,1,0.373495549074189,2.3,2.4,4.2
729,8,1,0.394727346734316,1.9,4.1,12.3,1,0.373495549074189,2.3,2.4,4.2
730,8,1,0.394727346734316,1.9,4.1,12.3,1,0.373495549074189,2.3,2.4,4.2
731,8,1,0.394727346734316,1.9,4.1,12.3,1,0.373495549074189,2.3,2.4,4.2
732,8,1,0.394727346734316,1.9,4.1,12.3,1,0.373495549074189,2.3,2.4,4.2
733,8,1,0.394727346734316,1.9,4.1,12.3,1,0.373495549074189,2.3,2.4,4.2
734,8,1,0.394727346734316,1.9,4.1,12.3,1,0.373495549074189,2.3,2.4,4.2
735,8,1,0.394727346734316,1.9,4.1,12.3,1,0.373495549074189,2.3,2.4,4.2
736,8,1,0.394727346734316,1.9,4.1,12.3,1,0.373495549074189,2.3,2.4,4.2
709,9,1,0.221720584572803,4.4,5.5,14.3,1,0.257164880216857,3.4,2.2,4.2
710,9,1,0.221720584572803,4.4,5.5,14.3,1,0.257164880216857,3.4,2.2,4.2
711,9,1,0.221720584572803,4.4,5.5,14.3,1,0.257164880216857,3.4,2.2,4.2
712,9,1,0.221720584572803,4.4,5.5,14.3,1,0.257164880216857,3.4,2.2,4.2
713,9,1,0.221720584572803,4.4,5.5,14.3,1,0.257164880216857,3.4,2.2,4.2
714,9,1,0.221720584572803,4.4,5.5,14.3,1,0.257164880216857,3.4,2.2,4.2
